Income,LoanAmount,Age,CreditScore,EmploymentYears,Loan_Status
115819,312381,25,809,13.0,0
77106,254124,27,711,4.5,0
64695,202240,22,622,9.4,0
53403,20000,33,730,0.0,0
61528,127532,45,685,2.7,0
95495,263736,43,695,8.5,1
57903,146104,29,686,3.2,0
59797,322749,36,655,5.4,0
42263,111406,42,742,7.6,0
87891,194738,35,656,4.3,0
73094,135812,42,670,5.4,1
102770,194593,40,737,10.9,0
88272,188352,37,649,8.6,0
66789,208899,44,674,1.3,0
106408,241088,63,826,11.0,0
101836,252433,48,731,14.6,0
73184,182946,32,627,8.4,0
72312,74720,46,647,3.2,1
30150,92896,45,732,19.7,0
77005,127887,48,738,2.0,0
72469,221555,29,715,8.9,0
68288,111614,41,711,8.0,0
81305,121956,45,787,15.0,0
41457,177212,21,624,9.9,1
126188,223644,42,711,6.4,0
88299,184357,30,700,6.5,0
87184,157744,33,708,9.3,0
87149,114328,32,703,3.7,0
94057,89520,31,732,16.5,0
73085,241481,28,691,10.0,0
56017,66117,28,678,1.7,0
32220,50446,39,706,11.8,0
95875,196098,21,738,7.2,0
83827,227091,41,747,5.8,0
40061,116860,52,726,7.9,0
38438,93178,52,748,8.9,0
25923,268936,32,711,13.6,0
62701,66346,27,672,6.3,0
98074,96828,37,672,17.4,0
34256,218512,30,651,6.5,0
71927,197285,44,708,8.3,0
33140,84479,43,650,3.7,0
34673,205886,53,775,2.4,0
53307,20000,39,682,12.6,0
113868,207628,33,736,6.9,0
50485,204716,45,799,7.5,0
35897,296539,54,707,3.5,0
56729,400371,37,773,12.6,0
57106,194469,47,700,5.2,0
63898,191365,31,654,7.9,0
53734,179309,32,658,11.6,0
56216,254896,38,749,7.4,0
79668,213926,36,692,14.1,0
69187,95367,36,677,5.1,0
45644,103953,26,678,11.2,0
83942,82486,38,758,7.9,0
123634,193498,37,692,2.8,0
79971,177063,21,750,5.5,0
98565,249942,22,610,12.2,0
56656,215932,43,665,12.0,0
71898,135708,46,724,8.0,0
42959,20000,29,718,3.8,0
15000,166230,40,614,1.6,0
52231,183296,22,643,7.5,0
59435,252791,42,738,13.7,0
41905,110134,41,675,11.2,0
64630,264471,47,732,4.4,0
39967,121177,37,736,7.9,0
115654,214081,51,673,11.7,0
39051,236773,35,680,15.4,0
49123,242225,28,757,6.4,0
54484,179965,43,691,16.9,0
92451,57398,29,706,12.8,0
86837,174615,40,694,2.4,0
64512,77598,31,634,2.2,1
54087,263945,21,765,6.6,0
15000,143749,43,730,10.3,0
48672,181616,21,750,2.8,0
70845,174605,39,745,9.2,0
59964,27922,35,673,8.2,0
96637,157837,47,742,12.3,0
75789,174290,29,724,7.4,1
53199,315333,34,720,0.0,0
79754,295559,40,587,2.6,1
33802,136236,38,735,10.9,0
70687,150527,65,631,4.3,1
93778,68687,21,725,11.8,0
83790,140276,59,743,14.3,0
55573,234441,31,725,4.9,0
89320,109552,43,659,12.9,0
27404,125463,56,693,10.8,0
41831,158612,24,723,15.8,0
46762,80372,48,703,3.4,0
25648,214352,26,743,3.7,0
95345,162062,38,688,3.7,0
97632,240952,35,655,1.0,1
64739,223414,21,750,15.1,0
99431,92390,22,682,8.2,0
45230,239577,29,665,12.3,0
59121,67963,32,792,5.4,0
52901,238884,52,726,6.6,1
42613,156023,21,676,7.9,0
81772,129326,51,681,14.1,0
67739,203772,22,728,6.5,0
57942,206099,25,632,5.6,0
71931,54429,27,702,0.1,0
91369,193441,46,756,8.0,0
60275,217508,46,731,10.5,0
124398,182596,44,721,6.4,0
86865,214320,21,722,4.8,0
69286,246507,48,572,5.1,1
71769,102936,48,771,1.0,0
115379,102697,24,708,11.1,0
77753,180196,21,834,10.4,0
67041,103207,29,715,2.9,0
48029,137795,61,659,11.8,0
77798,248331,45,723,2.1,0
83868,163218,26,733,2.3,0
111641,174438,27,726,5.7,0
64967,305948,27,848,0.0,0
75612,193168,33,762,20.9,0
62992,267784,39,751,0.7,0
73676,260007,33,768,0.0,1
85446,143625,38,794,3.3,0
57108,125406,21,734,12.8,0
71286,199272,38,795,10.4,0
61652,246880,41,554,0.0,1
77848,81841,44,686,0.0,0
95234,179896,23,708,17.8,0
106827,193878,32,755,10.9,0
35162,160687,35,619,9.1,0
92851,101559,37,805,10.7,0
47057,181605,41,700,18.5,0
83806,30445,46,749,9.1,0
77401,177929,34,730,1.9,0
54712,265815,32,698,7.9,0
97366,38789,51,670,7.3,1
58817,192155,65,737,9.8,0
93816,208096,38,624,15.0,0
70831,179627,29,786,11.3,0
30207,187531,57,726,8.1,0
66982,144754,29,721,8.0,0
86357,298175,50,769,7.4,0
62605,190106,36,708,18.4,0
47423,215793,40,741,6.0,0
84607,135607,48,730,7.0,0
59109,133663,61,530,7.9,1
67893,127123,21,793,14.8,0
38044,218712,40,657,9.2,0
105410,207553,33,638,1.7,0
108219,134398,37,666,5.7,0
59471,211878,44,733,12.7,0
52735,134087,42,715,6.6,0
128132,100406,26,756,16.0,0
76428,148737,44,850,4.7,0
50176,96188,48,664,12.5,0
70818,104707,24,676,4.5,1
70686,141133,57,712,9.3,0
98658,105168,42,688,5.9,0
126017,142903,42,681,3.9,0
69156,243709,22,739,5.3,0
87082,251282,42,793,4.1,0
59123,165467,37,703,9.0,0
36415,229097,38,638,10.1,1
71543,165039,25,753,8.7,0
24671,124982,28,684,8.1,0
131668,70165,26,694,0.0,0
95331,204614,29,753,10.9,0
77704,279169,31,672,11.0,0
26880,248792,47,718,4.5,0
72481,257945,39,606,14.7,0
35595,122466,29,713,3.7,0
88826,140113,58,706,1.4,0
99338,236108,51,778,7.0,0
71033,142328,23,738,4.3,0
30213,182890,31,705,13.9,0
32613,223424,39,645,9.1,0
30046,213267,39,777,8.2,0
46705,43626,25,630,8.4,1
40960,344044,26,744,7.9,0
55048,250938,40,699,4.9,0
105712,75110,21,648,4.1,0
54864,221379,55,767,13.2,0
53671,128575,38,695,7.8,0
72800,206027,48,779,16.6,0
85667,243694,36,635,0.0,0
96837,95511,34,759,7.9,0
115212,167060,27,743,8.4,0
52928,249203,46,729,7.5,0
65314,411768,39,687,10.8,0
19279,156004,30,581,4.1,1
40976,68083,27,637,13.0,0
63277,110658,49,743,14.1,0
51865,285008,31,779,13.5,0
49556,200547,40,782,13.4,0
46230,183056,26,666,6.9,0
90517,316693,27,648,7.9,0
35021,140703,47,683,4.8,0
106159,232344,37,729,8.0,0
43141,133642,41,682,9.7,0
107232,151255,42,659,16.5,0
36310,174013,34,781,14.2,0
38718,86649,34,658,5.9,0
74867,84634,43,679,1.4,0
69066,162123,48,689,9.3,0
89251,144082,33,827,11.5,0
46615,253793,41,695,13.7,0
60884,89283,51,740,5.7,0
68934,244878,52,691,8.1,0
83000,188339,47,721,3.8,0
81001,145239,28,674,9.2,0
89142,200236,34,704,5.5,0
100972,198568,63,688,9.6,0
66961,126115,32,754,1.7,0
105775,187416,34,723,6.8,0
60029,160271,31,709,3.5,1
73095,206808,52,632,4.4,0
72199,280290,60,692,10.9,1
71354,108534,40,684,15.0,0
87824,137267,34,731,6.5,0
78490,181007,29,618,7.5,0
33939,267020,29,784,11.7,0
29347,100174,39,604,0.0,0
77913,228004,42,652,13.0,0
48834,43488,29,734,0.0,0
74337,247236,27,601,14.4,1
30018,279065,29,749,6.1,0
67805,166324,58,756,5.9,0
52309,150350,37,633,8.9,0
81812,163506,45,808,16.8,0
41629,238116,42,715,13.0,0
82968,58175,22,669,4.6,0
95826,275364,30,672,5.9,0
80997,128866,47,643,5.4,0
77446,336445,54,761,2.0,0
93182,151811,50,736,12.4,0
90090,111023,34,718,0.0,0
24768,192895,34,653,4.8,0
96113,206194,26,686,16.6,0
107225,160761,39,709,4.0,0
84078,46846,22,725,4.5,0
36482,149334,53,671,4.4,0
39925,298999,31,676,5.3,0
15000,359587,26,743,5.8,1
95315,399515,53,677,10.8,0
101470,179823,35,784,9.7,0
80736,259862,57,758,11.6,0
89143,172461,38,717,9.8,0
62400,196346,44,681,14.4,0
82800,231891,35,690,0.2,0
69074,229601,41,704,12.7,0
76323,204333,44,649,4.6,0
75569,207878,21,646,9.3,0
86372,203716,41,698,5.7,0
47881,268300,51,745,10.7,0
40080,116586,46,738,5.5,0
104858,141917,37,728,0.6,0
95948,144430,38,735,0.0,0
85471,210076,46,674,6.6,0
71708,240349,39,656,8.7,0
45592,122542,56,742,10.1,0
81154,20000,35,750,7.7,0
47805,315745,34,736,2.3,0
95077,186732,35,734,12.6,0
39434,247846,43,789,11.7,0
69963,129556,31,748,8.6,0
85650,166803,46,662,17.1,0
80083,203809,35,765,6.1,0
93284,171579,43,670,2.2,0
47310,142589,38,810,8.8,0
84579,173520,54,699,6.5,0
62202,113769,39,798,16.7,0
73490,165287,45,794,0.0,0
24619,80901,27,752,0.0,0
81632,151555,49,638,7.1,1
45678,165870,30,738,5.6,0
77642,173491,45,687,1.5,0
102716,129889,52,682,0.9,0
123602,118231,39,687,12.5,0
88703,165587,21,770,10.0,0
83552,174230,22,716,10.3,0
90995,185401,46,740,9.9,0
58096,175503,27,724,11.3,0
70047,150779,31,751,4.6,0
90897,133581,33,749,1.0,0
64792,264708,21,622,9.9,0
24278,282310,44,699,10.7,0
100039,185592,33,628,8.3,0
87218,204480,37,692,15.9,0
41916,273449,38,733,6.8,0
41619,123803,40,752,9.7,0
77859,99445,31,713,12.7,0
157348,115717,44,747,1.4,0
71395,358461,57,713,11.7,0
56164,184916,33,709,13.7,0
26052,159289,21,680,5.6,0
78670,289127,42,716,9.2,0
86359,333882,45,716,1.1,0
61491,122345,21,695,6.3,0
65995,75095,27,695,0.0,0
62672,166815,39,664,13.2,0
45666,124753,35,850,3.5,0
40605,181889,29,619,4.9,1
15000,343677,28,795,8.4,0
43790,190423,52,732,5.2,0
79508,113727,48,667,17.4,0
47043,64091,29,790,4.8,0
80160,135998,43,726,8.3,0
28273,169734,30,775,4.9,0
79007,64422,42,747,12.6,0
55064,100040,36,652,6.8,0
54028,29819,40,736,7.7,0
101705,237821,30,765,9.8,0
15000,188019,35,755,4.2,0
83362,262312,50,639,0.0,0
89127,40116,64,682,10.0,0
62172,197719,40,752,2.8,0
35600,179497,31,735,3.0,0
71631,20000,36,784,0.0,0
58742,146152,44,712,7.5,0
95054,184474,54,630,8.3,0
91065,103712,48,665,13.9,0
69953,20000,42,673,13.0,0
44005,252771,44,695,4.3,0
67022,82679,50,753,6.3,0
73518,332944,38,676,9.3,0
66669,116831,50,714,7.6,0
64109,298741,40,736,4.9,0
55197,195389,50,689,10.5,0
39221,263754,29,623,11.3,0
64214,337832,28,806,2.2,0
73236,138964,44,738,9.8,0
71831,267504,40,795,3.8,0
68876,124065,46,679,7.6,0
23634,278255,42,667,7.7,0
50678,191319,65,700,5.0,0
98913,240929,47,756,15.2,0
86955,237499,36,732,5.7,0
66052,203641,37,694,9.1,0
71655,248042,34,609,10.8,0
42846,111396,41,767,6.1,0
43921,86628,47,628,6.5,0
53086,221286,42,672,8.5,0
62297,219482,24,764,4.8,0
56879,233624,54,785,16.2,0
73272,236994,29,728,2.7,0
71216,253831,22,664,5.5,0
75047,203873,44,626,6.8,0
23137,205899,38,808,9.0,0
132139,332886,52,699,11.1,0
77015,208559,24,630,14.9,0
61201,109377,49,665,6.7,0
60167,103488,21,688,8.4,0
69863,220739,34,715,6.3,0
58471,187971,34,723,6.9,0
51288,169006,62,760,7.3,0
67938,160341,37,709,5.2,0
90618,171239,42,698,6.5,0
62820,140900,27,584,9.1,1
74345,107196,61,717,6.7,0
93849,156401,34,653,13.3,0
89669,90055,25,776,2.7,0
111117,117065,30,787,13.6,0
33017,169604,34,725,10.9,0
47674,167737,49,731,16.6,0
49047,195681,30,687,8.1,0
27423,272274,51,818,1.1,0
51051,134222,39,728,4.7,0
86134,216451,52,782,13.9,0
103249,323465,29,643,5.3,0
79366,30535,40,754,14.8,0
115750,155428,41,666,5.3,0
49929,237038,25,752,12.0,0
89193,231494,51,710,7.0,0
86153,82876,23,672,6.6,0
74639,190895,29,660,0.0,0
67471,310782,27,757,9.1,0
63319,243504,38,754,6.9,0
90109,213276,47,743,7.0,0
81570,242863,36,692,0.0,0
78034,179969,21,711,18.2,0
83028,238102,51,699,7.7,0
68315,92452,46,755,4.4,0
89159,214152,29,770,11.8,0
53309,230878,45,632,5.3,0
72632,171306,27,776,9.8,0
69113,129370,26,750,11.6,0
64986,177080,42,767,0.0,0
71897,181618,34,797,9.9,0
55773,193839,28,756,12.4,0
132327,162400,40,846,6.1,0
98588,318537,39,741,12.1,0
98404,92928,30,703,9.9,0
85297,157495,35,732,7.4,0
93282,236110,27,610,4.5,0
92891,112065,28,695,5.6,0
63567,170007,40,771,10.4,0
63179,165449,40,661,6.7,0
50892,273959,48,703,0.0,0
87199,254732,38,670,7.4,0
28793,177126,39,653,5.6,0
79483,133587,39,651,5.2,0
61972,156096,21,718,8.5,0
30260,232736,36,705,5.3,0
76736,97865,26,691,7.2,0
63390,229410,45,636,7.3,0
79849,144678,25,679,9.5,0
57447,189130,38,683,11.0,0
34884,203732,25,773,1.1,0
66250,247022,28,701,11.7,0
48849,385857,42,664,0.2,0
24722,275672,27,691,8.4,0
90580,104086,53,850,11.1,0
55215,291850,43,598,10.5,0
66547,176054,47,623,3.6,0
16337,20000,31,792,1.9,0
59624,271944,26,733,17.4,0
86977,54957,31,769,14.2,0
20417,170864,45,697,9.0,0
66519,150641,22,731,9.9,0
52699,364127,32,648,8.4,0
87781,238085,23,643,12.3,0
58326,157065,21,706,4.4,0
81290,125372,26,720,10.0,0
85119,179025,36,661,5.7,0
61818,68428,40,725,8.5,0
76596,163864,32,648,9.0,1
63754,62037,36,776,17.0,0
78277,199238,37,710,4.0,0
46918,213791,28,611,6.2,0
47035,240873,41,689,7.2,0
41642,203885,54,724,9.4,0
76348,168264,45,646,0.0,0
99254,92901,21,693,13.7,0
93288,190742,34,695,6.3,0
64105,212513,29,826,6.4,0
66008,186541,37,767,4.5,0
89855,116044,46,825,10.1,0
101950,208884,40,757,3.0,0
17594,294276,32,705,10.5,0
57645,63647,21,719,12.1,0
73736,211725,56,753,2.8,0
68944,141920,39,628,4.7,0
68205,131670,59,703,17.3,0
116225,370163,47,724,16.4,0
49609,178187,46,699,12.2,0
54986,257842,56,759,8.0,0
46608,251135,21,772,9.8,0
31483,97559,24,628,10.5,0
53841,166006,32,693,3.7,0
46786,20000,24,730,9.6,0
62816,189008,25,727,7.1,0
91055,110798,52,729,10.9,0
53391,217038,35,642,13.4,0
90239,284438,43,660,3.9,0
92509,105429,22,695,12.1,0
67591,123645,34,769,13.1,0
81957,92038,46,694,11.1,0
90182,234485,32,675,13.8,0
61272,262536,39,749,0.5,0
64815,82879,44,683,9.4,0
68176,43348,36,682,9.9,1
81062,115715,36,791,5.6,0
68570,70240,31,679,10.1,0
88230,76366,28,643,18.0,0
65530,288352,24,737,5.0,0
83259,224793,44,740,9.3,0
79277,79759,47,780,11.1,0
54669,268597,47,692,15.2,0
103214,200459,51,742,0.7,0
92719,207623,40,657,11.0,0
44500,87896,45,666,0.0,0
86189,135192,54,700,0.0,0
62208,191253,27,677,2.5,0
88697,20000,46,703,6.8,0
96308,184982,36,669,7.7,0
83265,93308,27,688,5.6,0
98600,199254,58,730,9.9,0
83758,198056,39,710,0.0,0
59847,267750,61,745,7.5,0
18888,296166,56,676,5.5,0
41881,263085,47,654,1.4,0
55378,49238,33,721,10.1,0
81770,26737,30,749,22.1,0
39005,57990,42,664,4.7,0
36280,122877,48,809,8.5,0
59189,151298,24,715,18.0,0
61974,137513,29,699,14.7,0
71790,241977,53,758,3.9,0
100215,156559,23,733,17.1,0
57072,291077,51,707,11.9,0
65703,167347,38,727,9.9,0
90646,65244,44,762,14.3,0
47151,110713,25,765,15.1,0
97436,336434,36,733,7.1,0
45289,20000,53,684,10.9,0
58911,109545,41,616,13.5,0
51886,163839,30,749,8.7,0
107290,222271,59,614,11.2,0
72115,158410,26,734,10.6,0
64883,175416,40,771,11.0,0
40517,164912,37,752,13.6,0
97719,148047,46,746,10.7,0
89269,203073,34,735,13.9,0
53064,243985,30,662,8.8,0
70136,107435,52,718,3.8,0
79078,268754,48,678,12.6,0
77551,86567,21,816,0.8,0
57841,295148,29,784,4.3,0
106396,234992,40,689,4.7,0
64263,70680,48,700,3.5,0
65007,141452,24,760,3.2,0
93368,293384,48,734,6.7,0
87478,205337,25,647,0.0,0
91804,43570,48,705,10.1,0
115619,208844,52,737,0.0,0
53515,96473,41,766,1.6,0
73344,250381,22,804,4.6,0
50277,237161,41,667,0.0,0
56959,213527,43,675,5.5,0
50491,195403,33,699,13.9,0
67857,94186,41,595,0.6,0
89436,194332,36,714,5.2,0
61177,217268,31,719,7.5,0
65000,234992,21,581,0.0,1
43841,262459,21,649,3.4,1
51807,148386,41,753,5.7,0
36517,166867,32,714,7.5,0
61355,121813,30,797,12.1,0
66018,123761,41,733,0.0,0
68653,178973,43,769,23.6,0
51423,325794,46,689,2.7,0
77486,180891,40,752,0.0,0
64767,331394,29,754,5.0,0
46606,162508,47,717,6.4,1
72428,63117,32,744,15.1,0
71545,100089,53,767,11.5,0
66475,20711,21,616,8.5,0
96473,117399,22,747,0.0,0
79071,200178,34,736,1.1,0
133817,235732,31,785,6.8,0
59183,248750,36,663,6.4,0
71615,171681,24,758,6.9,0
41807,306386,40,619,9.1,0
57838,146524,41,676,3.5,0
21199,175278,38,655,2.9,1
81622,195647,32,726,13.7,0
92831,76413,40,703,4.5,0
63177,197810,44,794,8.4,0
29620,176295,34,716,7.6,0
121938,197366,46,779,8.1,0
59257,178001,57,626,8.0,0
58248,283970,48,774,8.2,0
88494,73165,35,708,16.9,0
46165,229758,48,665,13.0,0
52360,155560,42,690,1.9,0
86408,182637,41,679,5.0,0
101345,62866,32,675,12.8,0
63601,180927,30,676,8.2,0
35263,174689,36,708,8.0,0
92618,20000,41,694,3.8,0
15000,188157,36,795,15.4,0
81812,199787,42,763,14.1,0
37431,20000,52,757,12.8,0
61053,248447,35,755,13.9,0
77373,157203,29,748,8.6,0
46260,237327,41,787,5.4,0
58856,186212,42,717,8.0,0
59215,343323,51,756,4.5,0
67068,177762,44,695,13.7,0
73989,227325,53,708,10.2,0
69905,230662,35,673,10.3,0
62728,56764,21,702,8.0,1
95970,152796,22,762,8.8,0
104917,65425,46,667,11.6,0
74813,109316,37,760,8.9,1
76844,229969,28,732,8.6,0
32765,309873,37,667,9.8,0
15000,247397,46,754,0.0,0
61521,137846,27,804,5.4,0
107213,160784,31,736,14.6,0
55528,174105,50,662,6.4,1
74594,130975,49,698,5.6,1
65025,283931,42,708,7.0,0
73772,70431,42,690,8.3,0
54432,307861,32,765,2.6,0
88283,206174,21,726,2.5,0
70542,168012,52,762,5.8,0
50937,202853,48,764,13.9,0
31509,171485,38,736,3.4,0
88531,158507,40,842,16.6,0
78998,222492,27,774,4.3,0
74955,134559,36,671,6.2,0
48754,179928,21,759,2.8,0
88413,123553,61,766,10.5,0
52552,234513,49,771,11.0,0
91994,261956,37,743,1.7,0
47223,140139,50,742,9.0,0
35428,125131,26,648,8.7,1
69460,196009,37,772,9.1,0
86083,232472,53,731,5.7,0
89070,230970,25,760,10.2,0
74617,243449,33,694,12.5,0
97893,265842,36,782,4.1,0
76515,182772,62,655,12.3,0
62942,118331,30,650,2.6,1
15000,175457,22,709,3.5,0
44662,228896,34,794,10.5,0
95645,265063,50,738,16.3,0
47063,90838,51,675,7.2,0
63071,226727,51,818,11.6,0
60170,85355,27,691,11.9,0
44795,209388,36,750,11.9,0
54830,267238,32,731,11.1,0
68788,207624,40,734,10.1,0
41491,203664,28,681,5.2,0
61299,69115,36,790,3.6,0
52849,197455,38,766,4.9,0
72396,28031,43,726,9.6,0
91445,101114,37,835,8.5,0
103299,178111,34,691,4.4,0
72032,287428,26,729,12.1,0
45409,159765,35,711,8.2,0
104315,122699,55,733,4.5,0
79438,110734,33,760,6.8,0
53322,143812,45,676,9.3,1
61857,317710,35,733,5.7,0
46078,141750,25,592,3.6,1
87521,169366,35,717,8.9,0
93768,175937,36,708,15.9,0
78021,90698,21,711,9.8,0
96497,221728,21,669,11.9,0
68398,190682,42,683,8.0,0
127014,147456,37,723,2.9,0
66859,247192,31,751,6.1,0
23003,75600,21,702,14.6,0
92146,122611,43,693,14.4,0
60184,181244,35,812,7.6,0
82659,55298,51,617,4.3,1
77063,103890,36,809,13.1,0
53342,197438,39,648,8.9,0
67588,245012,30,740,1.0,0
34438,20000,44,652,5.6,0
51431,65319,21,712,8.2,0
77878,191517,32,733,5.5,0
88421,194119,65,715,10.1,0
89171,96786,56,745,8.6,0
54862,349947,51,743,10.7,0
95926,283573,32,678,6.6,0
64744,170289,65,693,0.0,1
84258,172449,36,712,11.0,0
96029,205899,63,750,6.1,0
75924,252150,51,762,11.7,0
47557,132423,53,768,3.6,0
98618,256662,36,638,15.3,0
80516,148727,48,656,10.1,0
80059,20000,29,771,9.2,0
40891,254227,34,747,4.6,0
98953,220291,49,780,5.8,0
80336,215948,21,795,0.0,0
37112,139491,33,684,3.4,0
64718,178822,32,738,4.0,0
64140,80340,52,720,12.1,1
71265,253927,33,798,9.7,0
65013,144443,32,802,8.9,0
70288,143699,40,654,7.1,0
93110,127671,36,791,7.5,0
68297,180510,36,699,6.8,0
56493,260804,38,776,7.9,0
73589,52329,54,771,8.5,0
89665,144801,42,577,12.5,1
87992,475595,31,724,5.8,0
15000,113669,42,640,12.0,0
38342,232204,38,697,0.0,0
22825,235503,44,610,6.8,1
80377,156767,34,699,7.9,0
96436,221618,49,822,0.3,0
68607,84007,54,751,11.7,0
73016,287722,48,653,4.1,0
46170,186237,51,820,12.5,0
96641,133113,44,830,10.7,0
51250,271824,41,753,5.9,0
96565,69265,30,708,9.6,0
55256,142470,23,736,0.2,0
109365,416421,55,729,13.3,0
35709,86177,47,719,6.6,0
44443,124978,38,796,8.3,0
98491,218050,32,763,5.9,0
97905,59302,51,662,1.8,0
63381,142063,29,749,13.2,0
36975,151250,46,676,9.8,0
15000,253496,44,708,6.2,0
103858,198936,44,787,15.1,0
80106,314138,42,682,12.2,0
73807,241113,59,760,10.6,0
53127,140081,51,680,8.3,0
60572,234939,46,706,6.9,0
90960,182632,41,726,15.2,0
42702,233226,38,795,7.0,0
90647,174969,37,738,0.0,0
85673,24262,21,722,8.5,0
108524,192621,23,662,0.7,0
82972,216888,47,667,0.0,0
91191,148904,35,687,9.7,0
35465,121443,43,695,5.2,0
64252,220750,46,783,3.0,0
67552,118437,23,811,9.2,0
79079,166813,53,725,10.5,0
72713,275284,51,733,9.2,0
94321,157289,44,658,0.0,0
73312,215915,51,793,8.5,0
48823,255284,38,738,7.7,0
45261,27078,38,821,8.7,0
106769,195130,45,706,9.4,0
76880,242804,21,733,13.1,0
73026,142200,38,687,3.3,0
76258,86172,55,699,5.8,0
74789,262952,33,683,9.1,0
62533,112495,47,781,15.3,0
84653,254674,32,637,2.3,0
94594,177224,31,746,3.9,0
90588,306805,52,642,10.2,0
68902,211926,33,773,3.5,0
44383,85344,49,787,4.8,0
38573,315910,47,758,0.0,0
93317,238999,65,730,7.2,0
58188,106401,28,765,6.7,0
73602,238297,25,703,0.0,0
48738,275239,33,642,0.0,0
69443,195622,49,591,4.2,1
97027,84731,34,766,10.3,0
101487,162308,31,677,4.4,0
36193,170280,37,679,9.7,0
87081,127501,53,696,13.3,0
48329,43182,26,732,2.3,0
112660,84916,21,723,8.8,0
117121,224404,36,727,0.0,0
79221,134061,46,730,7.5,0
72368,80474,64,695,4.5,0
65360,361379,44,662,8.7,0
105972,153603,40,792,10.8,0
73826,196771,35,717,7.1,0
77144,226102,52,678,1.1,0
64336,149338,56,759,12.9,0
71028,123739,35,657,1.6,0
82776,80582,36,711,6.6,0
80493,278120,38,737,9.8,0
91752,276616,46,720,4.3,0
75707,204892,25,707,8.4,0
66433,184629,37,747,12.8,0
77789,20000,54,750,12.6,0
75545,212526,44,662,6.2,0
52640,68503,33,803,9.5,0
18746,169989,47,719,9.0,0
46436,226630,45,630,13.5,0
39644,118652,29,782,3.7,0
91533,179597,28,715,4.8,0
47255,93252,37,805,0.0,0
104609,258434,53,640,5.8,0
51837,231047,29,688,20.1,0
84635,199983,26,635,12.8,0
116374,169536,34,691,7.5,0
84581,253927,36,734,1.1,0
103411,242464,35,611,2.8,1
47012,197871,26,660,8.8,0
98976,90955,28,712,7.8,0
52800,119253,48,794,0.0,0
93904,112277,51,768,5.1,0
68563,265939,25,603,2.3,0
75807,341762,26,681,6.3,0
69423,167730,45,713,12.5,0
56887,188585,48,656,1.3,1
73049,242525,40,637,8.9,0
80509,164924,45,850,7.0,0
33512,195142,26,708,0.0,0
63175,107886,38,764,14.2,0
85848,106457,51,679,1.0,0
73784,145676,37,778,13.4,0
93452,290705,40,603,3.4,0
34150,275205,33,718,7.9,0
77503,153491,35,653,4.4,0
